time_s,lat_deg,lon_deg,alt_m,Px_m,Py_m,Pz_m,roll_deg,pitch_deg,yaw_deg,Bx_true_nT,By_true_nT,Bz_true_nT,B_total_true_nT,B_proj_D1_nT,B_proj_D2_nT,B_proj_D3_nT,B_proj_D4_nT,Bx_meas_nT,By_meas_nT,Bz_meas_nT,B_total_meas_nT
460.0,23.19187273787403,72.58894292372962,1099.0,18854.48693439926,1797.3259161105063,-99.0,15.0,0.0,123.0,-19645.68574975564,-22967.016043561944,34015.893597192306,45502.94289097016,-4704.64247012739,-17524.568044499476,-21551.01982663924,44313.88563629939,-19482.140532920468,-22969.150063366636,34071.53128539866,45475.32186263026
461.0,23.19155592798848,72.58941730968338,1099.0,18819.219819261893,1845.9282005459736,-99.0,15.0,0.0,126.0,-21241.442537246665,-21992.39045431056,33707.51081412254,45508.90466976974,-5705.308523306393,-19039.3144093887,-19850.582328027533,44371.44428390735,-21332.58072163212,-22035.15934844868,33582.74718000718,45479.97532884946
462.0,23.191216731112945,72.58987300623531,1099.0,18781.46059579835,1892.615698894672,-99.0,15.0,0.0,129.0,-22743.06496055324,-20900.79836265863,33445.5889870078,45526.8909402379,-5837.783976504756,-20553.87240757028,-18098.60381390217,44548.1897227528,-22880.92909660115,-20754.604121370478,33499.11054701149,45568.420161328766
463.0,23.190856076962486,72.5903087643714,1099.0,18741.31275941677,1937.260445872955,-99.0,15.0,0.0,132.0,-24158.46297513332,-19736.46596540693,33110.515599446844,45491.38012179633,-6193.3409759921215,-21741.269202640568,-16614.71134469862,44547.55270554548,-24191.316138942664,-19751.5867999942,33216.487620488886,45592.54333215098
464.0,23.19047495406506,72.59072338974656,1099.0,18698.88635254591,1979.7400771884725,-99.0,15.0,0.0,135.0,-25537.194617019628,-18462.47009454107,32753.24953394632,45450.92370824067,-6621.778153489639,-23054.83926579608,-14753.071817619386,44427.25143184848,-25699.64898293896,-18510.107476507237,32741.55586170677,45553.326079260005
465.0,23.19007440705204,72.59111574595846,1099.0,18654.29766301789,2019.938164968764,-99.0,15.0,0.0,138.0,-26920.22567774127,-17203.4387795121,32426.90329527769,45520.99420819181,-6844.194723267867,-24290.13997026617,-13358.942276874952,44214.16422453312,-26842.2654103034,-17375.570514036746,32484.202290969653,45581.14809354929
466.0,23.189655533794934,72.59148475766241,1099.0,18607.668905329563,2057.744536876118,-99.0,15.0,0.0,141.0,-28177.77918613358,-15853.436291273538,32036.68693062348,45515.57965790123,-6898.974865642333,-25653.44434087429,-11222.219426424495,43943.05155914919,-28264.146923694803,-15766.33954005437,32008.18654010505,45518.82543962059
467.0,23.18921948239624,72.59182941351862,1099.0,18559.127885667425,2093.055578071904,-99.0,15.0,0.0,144.0,-29405.040194307123,-14436.9737115903,31592.06829154623,45509.79430535462,-6951.572305318208,-26746.34989571557,-9752.91220932345,43701.7692590859,-29291.91465769379,-14575.16592365036,31717.946179197388,45568.40830928832
468.0,23.18876744804252,72.59214876896387,1099.0,18508.807651590127,2125.774515179224,-99.0,15.0,0.0,147.0,-30462.89139254808,-12901.145736250191,31149.762729455288,45439.35553464098,-6984.224493610796,-28033.806714927767,-7855.269362299315,43086.64543613046,-30418.88565366585,-12943.75969507642,31173.232637786183,45438.089226377255
469.0,23.188300669728527,72.59244194879987,1099.0,18456.8461273632,2155.811681472276,-99.0,15.0,0.0,150.0,-31480.75903780634,-11245.213412618505,30750.61979892145,45421.29051787917,-6962.067859457036,-29510.64376308052,-6029.4524077360375,42321.48199265784,-31508.05719273008,-11172.74896787821,30700.388519577795,45388.34479040404
470.0,23.18782042686117,72.59270814959142,1099.0,18403.38573591179,2183.084762567694,-99.0,15.0,0.0,153.0,-32401.23461013285,-9663.432806797988,30314.769695667102,45411.53157044703,-6910.909757903539,-30396.70613944044,-4327.984722122576,41675.99698187549,-32326.835259765365,-9750.660268188623,30089.95656270822,45227.26102168148
471.0,23.187328035752767,72.59294664186747,1099.0,18348.57300845324,2207.5190219387923,-99.0,15.0,0.0,156.0,-33265.518149888754,-7939.503667428411,29914.00053915773,45436.52544509116,-6772.841723697175,-31862.322153212404,-2592.254286177348,41125.5244786162,-33414.91213716015,-8066.289793813195,29794.417213525885,45489.87449164435
472.0,23.18682484601312,72.59315677211954,1099.0,18292.55818286355,2229.047505653148,-99.0,15.0,0.0,159.0,-33979.88023142251,-6184.914970605492,29417.12447774027,45367.96938671935,-6012.3043544318725,-33158.36879740402,-870.1176339120448,40235.59843986376,-34007.15222148492,-6044.706470128414,29553.88789051176,45458.30141976487
473.0,23.18631223685033,72.59333796459153,1099.0,18235.49479188564,2247.611225744344,-99.0,15.0,0.0,162.0,-34703.48437651438,-4401.843445899502,28994.87708261072,45435.78931446983,-5902.193500066894,-34310.403388665654,1010.5772587698048,39286.26164503243,-34861.60832034363,-4272.7417930859965,28874.973232652814,45468.14419236673
474.0,23.185791613290483,72.59348972285635,1099.0,18177.53924230865,2263.15932174866,-99.0,15.0,0.0,165.0,-35227.309592209946,-2640.9459099416863,28497.22264707008,45387.54933901288,-5512.476267561632,-35098.098389940686,2526.796282944924,38387.59514624072,-35301.34583686829,-2717.2312354355668,28339.1315801827,45350.575985315925
475.0,23.185264402326563,72.59361163117505,1099.0,18118.85038626427,2275.649199945287,-99.0,15.0,0.0,168.0,-35726.68999811625,-829.047892952103,28031.80535466867,45418.78256924484,-4876.251745130621,-36174.106339019214,4049.467011705912,37372.42369295951,-35711.5312791722,-876.8949264574952,27981.632088716506,45376.801841509616
476.0,23.18473204900718,72.59370335563455,1099.0,18059.58908582848,2285.046649922075,-99.0,15.0,0.0,171.0,-36128.40278320803,973.937176366282,27465.976789424345,45393.72117690308,-4446.009765815745,-37170.84765248567,5335.000206455012,36038.75371463288,-35935.98884775601,875.1552074829991,27465.38573710061,45238.35325021191
477.0,23.18419601247578,72.59376464506101,1099.0,17999.91777210637,2291.3259381565954,-99.0,15.0,0.0,174.0,-36448.17653483989,2837.01340099999,26952.7129038351,45419.89597774158,-3842.724342230031,-38363.33280685851,7055.929977069036,35198.029516670445,-36572.26000837277,2761.975383669607,27133.748500794776,45622.3521735169
478.0,23.18365776197124,72.59379533170645,1099.0,17940.00000002196,2294.469878354436,-99.0,15.0,0.0,177.0,-36664.54351957119,4642.156592248612,26432.34389718605,45436.848187617456,-3142.9958756355986,-39204.21890398817,8789.550582698364,33702.5571305024,-36736.50425932328,4827.319339521691,26402.615894568036,45496.9436696257
479.0,23.18311877280076,72.59379533170645,1099.0,17880.000000020824,2294.469878354436,-99.0,15.0,0.0,180.0,-36827.42640844928,6506.318495340447,25866.69425152662,45471.72074745486,-2627.984657837323,-40014.72313486869,9826.56772600347,32499.27303404434,-36792.46078468815,6371.36325823631,26006.502027517985,45504.03925003269
480.0,23.182580522296213,72.59376464530811,1099.0,17820.082227935345,2291.3259634731166,-99.0,15.0,0.0,183.0,-36827.25720767501,8353.083847416903,25302.613222821703,45455.94701582995,-1957.606520428784,-40502.87634247508,11414.160539087228,30877.494817871448,-36698.7523617255,8262.720466921086,25118.46239469669,45232.82135237112
481.0,23.182044485764813,72.59370335686728,1099.0,17760.410914213247,2285.04677621923,-99.0,15.0,0.0,186.0,-36750.12208839,10193.095064993982,24839.787857483258,45513.577329411804,-1005.347976782218,-41448.33190650032,12677.289273575396,29510.01494700866,-36650.621217631655,10223.541719926978,24801.1097680547,45418.981567891824
482.0,23.18151213244543,72.59361163461534,1099.0,17701.149613777805,2275.649552413619,-99.0,15.0,0.0,189.0,-36478.18596228372,11967.086820671251,24344.29686020756,45458.9266007277,-84.58817319149145,-41944.84587991124,14173.386604838555,28109.51928892689,-36508.314123248674,12091.500824025758,24160.545758956865,45417.98502432558
483.0,23.18098492148151,72.5934897301961,1099.0,17642.46075773342,2263.1600737287204,-99.0,15.0,0.0,192.0,-36074.660076606095,13803.572408739648,23917.926174198543,45431.12262932106,820.5824134829425,-42799.79036746935,14924.96170290154,26493.723402047053,-36112.347005567804,13878.754714531751,23897.596236320187,45473.2508685146
484.0,23.180464297921663,72.59333797797409,1099.0,17584.50520815643,2247.612596828899,-99.0,15.0,0.0,195.0,-35542.44778669797,15587.60616552036,23382.47101355551,45309.81142469348,1846.58419656602,-43311.43642269468,16032.040676540611,24923.83420844681,-35689.22173830566,15703.736978532164,23404.25606236908,45476.22571421036
485.0,23.17995168875888,72.59315679411625,1099.0,17527.441817179228,2229.0497592836523,-99.0,15.0,0.0,198.0,-35015.36690570315,17341.370493891394,22937.06114439306,45309.0258567655,2913.459244457416,-43483.9897959995,16903.416580882087,23457.28382493776,-35044.25098431051,17252.777006723347,22928.59253310626,45293.246704605815
486.0,23.179448499019227,72.59294667544944,1099.0,17471.42699158884,2207.522462514383,-99.0,15.0,0.0,201.0,-34447.64056427007,19070.99540135435,22443.713305503068,45321.77261519279,4184.098388692612,-43796.16738772636,17747.876473166903,21794.608159088293,-34274.927134957,19023.778300200283,22528.35074250763,45212.84505645743
487.0,23.178956107910825,72.59270819809699,1099.0,17416.614264130283,2183.0897321110137,-99.0,15.0,0.0,204.0,-33801.04669913464,20781.638700572545,22015.55791464,45376.99918825708,5367.834508148078,-44208.32804512886,18807.962091649428,20296.87690926751,-33751.3190421226,20822.389068578144,22111.827124706477,45405.465776702426
488.0,23.178475865043467,72.59244201589806,1099.0,17363.15387267887,2155.818555884724,-99.0,15.0,0.0,207.0,-32998.614183349535,22445.941875256547,21569.04131779249,45364.66012280476,6520.488172432793,-44419.38752492702,19461.16866934053,18624.368428899787,-32902.2261292902,22419.95834282488,21695.26807671026,45341.98576680639
489.0,23.178009086729475,72.59214885861414,1099.0,17311.192348451947,2125.78370012211,-99.0,15.0,0.0,210.0,-32086.82724617801,23998.21788191848,21074.57042063144,45272.69003105799,7388.688185405358,-44575.24670077936,20093.02887541248,16794.768108633707,-32075.136815728703,23929.232652186176,21072.85503985021,45227.069290422834
490.0,23.17755705237576,72.59182952992754,1099.0,17260.872114375357,2093.06750451915,-99.0,15.0,0.0,213.0,-31006.18202308061,25537.148618948297,20674.52651815872,45177.04428119118,8697.077460260276,-44559.26967048567,20687.555909981693,14981.762153432615,-30974.052534019767,25531.355934957315,20589.99359303117,45113.07906160653
491.0,23.17712100097706,72.59148490523751,1099.0,17212.33109471251,2057.759656393236,-99.0,15.0,0.0,216.0,-29954.311919780943,27089.844319416512,20356.43457050034,45227.2583323466,9945.45365062516,-44636.706752233134,21089.630260838883,13503.468018971198,-30001.004190517742,26919.673360500037,20349.864141812308,45153.58276887557
492.0,23.17670212771996,72.59111592926,1099.0,17165.702337024893,2019.95694476894,-99.0,15.0,0.0,219.0,-28812.9832250702,28647.996028858408,19897.842855064657,45241.79294725743,11622.156819888463,-44710.68882702047,21638.38452571765,11466.56401154428,-28662.617858178062,28797.36518285029,19988.31021484046,45280.97226433065
493.0,23.176301580706934,72.59072361343752,1099.0,17121.113647496164,1979.762995008788,-99.0,15.0,0.0,222.0,-27573.35729673021,30177.7030227284,19484.392109027573,45283.83075888646,12696.924461613986,-44753.64663523752,21972.294968446,9782.013664118598,-27630.98685991516,30155.37366031172,19598.28037148569,45353.17617284579
494.0,23.175920457809507,72.59030903316642,1099.0,17078.687240624942,1937.2879847398087,-99.0,15.0,0.0,225.0,-26294.77376755149,31504.491585926648,19177.36865989286,45295.911363961735,14078.898081782603,-44482.98417009647,22253.7358166806,8092.287072729256,-26305.568828690917,31490.126045106703,19225.951678453606,45312.78194593592
495.0,23.17555980365905,72.58987332484902,1099.0,17038.53940424337,1892.6483418396792,-99.0,15.0,0.0,228.0,-24863.827971809456,32756.653855646065,18844.5501745916,45236.3281502052,15381.930306887023,-43993.01862420501,22406.19410345708,6427.728559276851,-24874.41941470048,32628.985598741907,18791.228523987484,45127.57152630812
496.0,23.175220606783515,72.58941768277876,1099.0,17000.780180780534,1845.966425302305,-99.0,15.0,0.0,231.0,-23414.626154649435,33917.36429167226,18558.783114282945,45200.22952529104,16802.86171429157,-44110.30525947728,22333.69954071628,4485.9282573104565,-23437.709407837337,34104.48667830547,18647.863345941627,45389.26129874616
497.0,23.174903796897965,72.58894335586687,1099.0,16965.513065642812,1797.370189887439,-99.0,15.0,0.0,234.0,-21880.78037819098,35009.1052859221,18230.687524165405,45130.521495803325,17979.741880371825,-43454.29761581633,22424.002165301143,3079.3252693359605,-22074.070928222925,34978.21024035162,18225.228620443864,45198.43755297191
498.0,23.17461024235628,72.58845164421962,1099.0,16932.834723542463,1746.9928354341357,-99.0,15.0,0.0,237.0,-20293.38152809389,36106.96401078534,17969.092874219434,45148.8923744897,19431.66096184732,-42941.93415159155,22159.355312307714,1365.033972579354,-20366.606280728676,36012.764214132294,18004.353679470674,45120.66698479061
499.0,23.17434074777104,72.58794389557531,1099.0,16902.83472354207,1694.9724418351757,-99.0,15.0,0.0,240.0,-18665.041627786475,37067.44743714959,17673.67869363324,45108.074188981234,20719.92437200727,-42562.59597768135,22110.129863002858,-377.5697676249011,-18868.628814452022,37139.5946955668,17664.675542769222,45248.37466163677
500.0,23.174096051808185,72.58742150161106,1099.0,16875.59529355765,1641.4515906461172,-99.0,15.0,0.0,243.0,-17018.462627591976,37992.9516898824,17414.82537082861,45126.14088322796,21876.802786998283,-41623.906941464986,21731.4394097888,-2042.0968602283635,-17076.482340339295,37790.85706540822,17202.370717782607,44896.28810013205
501.0,23.17387682516233,72.58688589412927,1099.0,16851.19109497292,1586.5769743782355,-99.0,15.0,0.0,246.0,-15329.46374173914,38818.11678104015,17178.958261804008,45132.64069381017,23514.363646272643,-41207.710355748924,21242.67474925642,-3533.085784263687,-15329.920831318266,38753.69914573767,17297.26112562936,45122.62085275016
502.0,23.17368366871848,72.58633854113428,1099.0,16829.689017999608,1530.498994542865,-99.0,15.0,0.0,249.0,-13658.973003416168,39572.287141369336,16975.281485182997,45174.037174114,24856.06497368185,-40499.14892222876,21088.69599919116,-5433.699699321669,-13552.466292406283,39784.17197387978,16815.10352974454,45268.061466889405
503.0,23.17351711190502,72.58578094281002,1099.0,16811.147998337503,1473.3713495498382,-99.0,15.0,0.0,252.0,-11886.86770445398,40166.87977563427,16793.907731816802,45129.936756417286,26146.18024179671,-39850.66642587179,20381.93394557656,-6477.5382625671145,-11954.996533489368,40207.96552418091,16946.980259686374,45241.60224430235
504.0,23.1733776112426,72.58521462740954,1099.0,16795.61885563138,1415.3506135731595,-99.0,15.0,0.0,255.0,-10075.959182211189,40787.16109817907,16648.4216179995,45191.67408119632,27538.26192078542,-39057.39465032048,19933.739453711703,-8149.424889856089,-10090.688675914018,40997.13205623241,16676.398316049363,45394.81353178921
505.0,23.17326554909284,72.58464114706784,1099.0,16783.144154182908,1356.595807566114,-99.0,15.0,0.0,258.0,-8214.663263528912,41270.5030136477,16456.703952690783,45183.60561663028,28706.297237928124,-38090.52114616756,19258.92991211645,-9523.979912419283,-8278.845151822848,41387.23635774345,16460.505254858806,45303.32044811745
506.0,23.17318123261029,72.58406207354926,1099.0,16773.758086280133,1297.267963570233,-99.0,15.0,0.0,261.0,-6355.6225144964765,41576.07770790591,16419.021552068527,45150.28730637155,29808.54503113069,-37216.089148831656,18129.36102458422,-11040.5184364677,-6277.119575160476,41653.44625890353,16391.589620302635,45200.61974889991
507.0,23.17312489290058,72.58347899394123,1099.0,16767.486378483718,1237.5296835185711,-99.0,15.0,0.0,264.0,-4462.763369941457,41808.334782392,16361.570459406032,45117.115400596784,31077.93069244211,-36233.608118654425,17349.839277010662,-12162.416134252957,-4478.693923312658,41925.932743680416,16367.56983455136,45229.85604636883
508.0,23.17309668438694,72.58289350630609,1099.0,16764.346221109252,1177.5446937637305,-99.0,15.0,0.0,267.0,-2527.4499049577485,42048.53308886343,16317.29766189976,45174.34383512784,32176.28620964897,-35274.88282660861,16233.710339038924,-13354.95960839924,-2588.2673251322744,42019.482869516,16394.94303084138,45178.86923499116
509.0,23.17309668438694,72.5823072153029,1099.0,16764.346221109252,1117.4773965076322,-99.0,15.0,0.0,270.0,-608.4896049969685,42123.19122347472,16366.084646230946,45194.93583463089,33518.31277933318,-34051.64706226459,15153.533201081218,-14724.758391707022,-416.60545757432,42196.33064827581,16320.971107242178,45244.64585085549
510.0,23.17312489290058,72.58172172779115,1099.0,16767.486378483718,1057.4924193934555,-99.0,15.0,0.0,273.0,1290.925109927448,42181.4320478081,16417.115117696503,45282.02033954528,34545.106056362376,-33273.9051165723,14029.465958646064,-15445.593110373178,1163.64719777872,42129.56823355984,16603.418301742262,45298.21291894088
511.0,23.17318123261029,72.58113864842854,1099.0,16773.758086280133,997.7541644862624,-99.0,15.0,0.0,276.0,3232.9256291105694,42014.76298218904,16453.060201755285,45237.10099658759,35340.21052428532,-31751.11129336799,13117.256151991873,-16506.352138483795,3021.6471654217435,41878.79319943808,16223.995868126836,45013.12823346761
512.0,23.17326554909284,72.58055957527472,1099.0,16783.144154182908,938.426357861024,-99.0,15.0,0.0,279.0,5142.794023465978,41911.68224341719,16467.463188399008,45323.44628006839,36673.78544680201,-30695.24435595609,11909.069226547264,-17482.782981404715,5002.273083685498,41898.6909569318,16444.600280567643,45287.392487268335
513.0,23.1733776112426,72.57998609541313,1099.0,16795.61885563138,879.6716010441238,-99.0,15.0,0.0,282.0,7049.980968815812,41595.85824169158,16470.80738491725,45290.2323954582,37605.78868532334,-29488.36107158997,10620.290999088962,-18485.22160696079,6920.564116146591,41655.67572090586,16449.562413898566,45317.52013360513
514.0,23.17351711190502,72.57941978060288,1099.0,16811.147998337503,821.6509255374739,-99.0,15.0,0.0,285.0,8971.292719319195,41270.93268401841,16608.824055104444,45383.113755646,38455.09258318304,-28169.150047274925,8904.962413386465,-19358.06732261044,8980.270968887573,41087.394182581535,16610.89244329322,45218.812182012654
515.0,23.17368366871848,72.57886218297246,1099.0,16829.689017999608,764.5233516296104,-99.0,15.0,0.0,288.0,10936.81632293062,40842.628176582846,16719.150278125762,45467.177322489166,39609.13857437385,-27087.323979177512,7690.4030185700385,-20278.84415974766,10873.059681611883,40991.45474754118,16769.376166391816,45604.10909303635
516.0,23.17387682516233,72.57831483076734,1099.0,16851.19109497292,708.4454527202993,-99.0,15.0,0.0,291.0,12787.467821486844,40177.02771533503,16926.83484691304,45433.80489524326,40500.90543368579,-25613.02103035192,5999.565498555914,-20769.5035441252,12842.213830839266,40219.51684420717,17036.82301758575,45527.85224223743
517.0,23.174096051808185,72.57777922416281,1099.0,16875.59529355765,653.5709263291311,-99.0,15.0,0.0,294.0,14566.104125821275,39421.80525254676,17142.46607199857,45388.481598348415,40928.196910948616,-24388.59344084939,4378.228888907702,-21254.59020111939,14469.537196723692,39382.33612044678,17183.663617872597,45338.88177186791
518.0,23.17434074777104,72.57725683115359,1099.0,16902.83472354207,600.0501729859573,-99.0,15.0,0.0,297.0,16340.968706275851,38631.92620789978,17344.47831597598,45390.35039350833,41848.66130839183,-22897.384256961774,2843.451221016888,-21523.19162426636,16294.708543004044,38586.92598156932,17484.794272611685,45389.27642036291
519.0,23.17461024235628,72.57674908353162,1099.0,16932.834723542463,548.0298841293305,-99.0,15.0,0.0,300.0,18051.56259350112,37837.367672709166,17582.5262423862,45460.64818643774,42528.64051784743,-21659.1579457774,1302.8967890313718,-22230.50353130566,18098.67057523464,37984.39329866778,17603.87078382706,45610.00194510435
520.0,23.174903796897965,72.57625737296281,1099.0,16965.513065642812,497.6526401664866,-99.0,15.0,0.0,303.0,19707.84424961963,36930.12052290245,17804.91715157428,45488.9876956807,42865.91467033309,-20371.54733465613,-318.33318406872246,-22409.779592042403,19581.90829947251,36948.50118141079,17816.747385763087,45454.145681222086
521.0,23.175220606783515,72.57578304717369,1099.0,17000.780180780534,449.056519780623,-99.0,15.0,0.0,306.0,21318.58147830119,35927.19541056076,18046.393963886563,45507.3359076906,43418.642392252776,-18988.513916703392,-2109.10429305308,-22624.231807235254,21288.404630365894,35906.4021653306,18139.78057617173,45513.926742441145
522.0,23.17555980365905,72.57532740625817,1099.0,17038.53940424337,402.3747215516813,-99.0,15.0,0.0,309.0,22766.20041028893,34747.1549771976,18337.4213299365,45408.4318289284,43661.15518376423,-17474.138037118297,-3704.502969908295,-22595.481806883552,22727.538517089903,34652.392286134804,18292.32471096002,45298.32713830809
523.0,23.175920457809507,72.57489169911487,1099.0,17078.687240624942,357.73519894119806,-99.0,15.0,0.0,312.0,24243.73184695424,33587.16467013924,18636.162239560326,45422.05089453014,44080.161835953775,-16254.410170993036,-5270.866697356033,-22698.51757154136,24160.00256316356,33672.03023490398,18579.2418495734,45416.95247038596
524.0,23.176301580706934,72.57447712002437,1099.0,17121.113647496164,315.2603096279188,-99.0,15.0,0.0,315.0,25635.57929664052,32242.8678691816,18945.19959625896,45339.89459676696,44351.02034404004,-14911.22398371653,-6933.473726886636,-22400.558578927343,25449.81435127456,32358.74873873708,18963.860334380344,45325.59618177066
525.0,23.17670212771996,72.57408480537605,1099.0,17165.702337024893,275.0664801626264,-99.0,15.0,0.0,318.0,26955.26410129977,30869.80555217609,19321.4137004424,45308.36771484518,44686.97156579442,-13408.94356477459,-8825.581840039045,-22158.87317229889,26960.44599613245,30929.753684486688,19382.7846746908,45378.49328744643
526.0,23.17712100097706,72.57371583055338,1099.0,17212.33109471251,237.26388685588685,-99.0,15.0,0.0,321.0,28209.67937817813,29477.53706481203,19700.476825435853,45308.05655925347,44604.31455791904,-12066.25423301896,-10699.833197493108,-22053.703133854942,28272.09067897899,29455.44600800981,19622.706211856053,45298.84115480225
527.0,23.17755705237576,72.57337120698625,1099.0,17260.872114375357,201.95615377461644,-99.0,15.0,0.0,324.0,29410.41830783097,27994.429633366104,20203.74257786931,45352.53035599992,44619.194569342726,-10871.768916795305,-12252.444537075971,-21670.9393357654,29302.320071822323,28106.619910273428,19949.964149196778,45239.46412068048
528.0,23.178009086729475,72.57305187937828,1099.0,17311.192348451947,169.24006868166734,-99.0,15.0,0.0,327.0,30527.896119990623,26462.705481738103,20611.06525930894,45354.63850643771,44419.64973715251,-9721.46268667174,-14132.96207883106,-20915.70450396708,30201.27354022725,26380.80299783767,20506.7757503434,45039.8883428592
529.0,23.178475865043467,72.5727587231169,1099.0,17363.15387267887,139.20531768093758,-99.0,15.0,0.0,330.0,31545.49027906164,24876.154773592472,21003.2646483954,45332.9698912021,44621.91433469365,-8143.750520799251,-16001.211236507092,-20564.731091004112,31629.025757592084,24824.26516855084,20872.141043881747,45302.1598082105
530.0,23.178956107910825,72.57249254187325,1099.0,17416.614264130283,111.93423932529754,-99.0,15.0,0.0,333.0,32443.1472145141,23250.57005486517,21486.763691577893,45330.20872438751,44401.659390571935,-7112.737816226929,-17872.107421809815,-19700.72180420306,32416.088982444977,23098.20157530404,21514.57506642589,45246.06812994963
531.0,23.179448499019227,72.5722540653983,1099.0,17471.42699158884,87.50159882471107,-99.0,15.0,0.0,336.0,33259.95846977815,21589.020597069342,21907.438894422703,45301.727634439245,44341.20098111905,-5743.43763149801,-19622.775337464256,-19040.161138250594,33454.86438145241,21435.0053403824,21939.56403750696,45387.574014034544
532.0,23.17995168875888,72.5720439475216,1099.0,17527.441817179228,65.97438300626601,-99.0,15.0,0.0,339.0,33999.56643102113,19866.47114753571,22369.9329290447,45288.64198232539,44046.151396384994,-4776.913704309553,-20866.93203161484,-18147.49750590286,33897.82226111751,19963.45764231393,22318.557025508984,45229.63611155492
533.0,23.180464297921663,72.57186276435786,1099.0,17584.50520815643,47.41161657225104,-99.0,15.0,0.0,342.0,34643.40057423244,18132.102695532936,22859.0366405214,45293.19935311239,43475.556937463065,-3558.3601356250547,-22607.263527167783,-17386.703286397253,34602.54886845688,18105.714617145324,22626.8524076396,45134.55150844597
534.0,23.18098492148151,72.57171101272631,1099.0,17642.46075773342,31.86420016722374,-99.0,15.0,0.0,345.0,35191.60250475808,16372.501713132147,23300.515184966047,45270.539063327305,43270.73124086023,-2799.602905828492,-24350.688082705256,-16415.164155084825,35176.6444514033,16512.857209105772,23385.222522764325,45353.493807070285
535.0,23.18151213244543,72.5715891087874,1099.0,17701.149613777805,19.37477069462916,-99.0,15.0,0.0,348.0,35610.71419673569,14639.350053060602,23828.261971850938,45279.35074818096,42746.19745681954,-1702.4358544785405,-25815.051347430017,-15154.423912652404,35512.77328472451,14630.635716142304,23863.00989494105,45217.8704615416
536.0,23.182044485764813,72.57149738690042,1099.0,17760.410914213247,9.977584279211348,-99.0,15.0,0.0,351.0,36027.44566269347,12816.64182601359,24266.37844659428,45289.07452783714,42182.23759112316,-673.1622942985538,-27540.145438455085,-14478.339385529343,36168.4944903763,12901.004564488436,24212.86042562747,45396.67964140383
537.0,23.182580522296213,72.57143609870514,1099.0,17820.082227935345,3.698422182827749,-99.0,15.0,0.0,354.0,36345.285635629945,11022.237074695273,24769.830942848013,45343.29082679803,41587.54953585562,528.0477211038578,-28776.950084047425,-12917.170232144505,36290.6722511741,10911.799694065874,24646.771944242395,45205.57081021152
538.0,23.18311877280076,72.57140541243025,1099.0,17880.000000020824,0.5545199486898398,-99.0,15.0,0.0,357.0,36478.73748079652,9203.490108781452,25258.15490375589,45314.20205098436,41078.67566975551,1086.2759233040842,-30436.52589238473,-11707.148100659158,36506.70575785816,9207.158587009411,25427.27555171984,45431.90152877452
539.0,23.18365776197124,72.57140541243025,1099.0,17940.00000002196,0.5545199486898398,-99.0,15.0,0.0,0.0,36630.48986181563,7330.872143475408,25690.96607552252,45338.28637911021,40290.15478270846,1923.171407575259,-31863.820240924124,-10441.319206585007,36597.569165605375,7337.176080552239,25889.60618888832,45425.63076374418
540.0,23.18419601247578,72.57143609895222,1099.0,17999.91777210637,3.6984474967421663,-99.0,15.0,0.0,3.0,36551.10863304133,5503.514402261375,26180.63380762965,45295.67087095066,39421.8655199604,2735.8266881850004,-32880.38752551062,-9243.531112145463,36495.00803216907,5650.461736480261,26120.57985605961,45233.81501841625
541.0,23.18473204900718,72.57149738813311,1099.0,18059.58908582848,9.977710571152835,-99.0,15.0,0.0,6.0,36430.1807369782,3670.772573044001,26687.4254083488,45308.40225320344,38705.09243918085,3404.7731470295257,-34418.002228036734,-7814.677558160648,36521.39345617338,3765.909139733498,26805.064128971444,45458.83538529802
542.0,23.185264402326563,72.5715891122276,1099.0,18118.85038626427,19.37512315253398,-99.0,15.0,0.0,9.0,36119.5890759381,1820.127894046049,27258.42898047776,45287.520698853245,37649.74084014115,4053.147367872593,-35544.04470125618,-6253.096360141289,36156.57328202714,1864.3990316299253,27231.104395973078,45302.393114184655
543.0,23.185791613290483,72.57171102006586,1099.0,18177.53924230865,31.86495212642968,-99.0,15.0,0.0,12.0,35760.870941419635,68.18856099249878,27807.084351164754,45299.87285061089,36760.645294499016,4421.905942069464,-36517.53432642652,-4641.160164828284,35654.80528977591,200.21000054277565,27805.95980502473,45215.88907646072
544.0,23.18631223685033,72.57186277774007,1099.0,18235.49479188564,47.4129876203101,-99.0,15.0,0.0,15.0,35272.0921974033,-1778.132705580736,28271.65054242228,45239.01489083975,35729.48199450989,4942.491738421287,-37683.19682345196,-2861.935860995861,35168.03868965719,-1746.8904587288237,28409.20612656552,45242.96148898424
545.0,23.18682484601312,72.57204396951771,1099.0,18292.55818286355,65.97663657420581,-99.0,15.0,0.0,18.0,34673.546290683174,-3506.467714601141,28736.467145643623,45170.06389433542,34555.39735767579,5535.7820788635845,-38482.85536304142,-1281.0984086534604,34578.28699046059,-3542.97127420599,28674.695313708384,45060.500751528656
546.0,23.187328035752767,72.57225409897931,1099.0,18348.57300845324,87.50503930254416,-99.0,15.0,0.0,21.0,34066.216186114725,-5262.750251598246,29177.40779840231,45161.097764382015,33330.73849822029,5574.719265341242,-39679.913112414986,319.7061796570089,33890.02693554379,-5301.634342518877,29339.052106121584,45137.80268111616
